,video_id,time,event,event_attributes
353,1606b0e6_0,1049.1640621179183,end,
354,1606b0e6_0,1052.005814297526,start,
280,1606b0e6_0,1052.555,start_play,"['pass', 'openplay']"
281,1606b0e6_0,1052.7050000000002,end_play,"['pass', 'openplay']"
282,1606b0e6_0,1055.08,start_challenge,['opponent_dispossessed']
283,1606b0e6_0,1055.38,end_challenge,['opponent_dispossessed']
357,1606b0e6_0,1055.90623798895,end,
358,1606b0e6_0,1060.6585839794193,start,
284,1606b0e6_0,1062.0349999999999,start_play,"['pass', 'openplay']"
285,1606b0e6_0,1062.185,end_play,"['pass', 'openplay']"
360,1606b0e6_0,1063.1585839794193,end,
361,1606b0e6_0,1066.411613989848,start,
286,1606b0e6_0,1066.995,start_play,"['pass', 'openplay']"
287,1606b0e6_0,1067.145,end_play,"['pass', 'openplay']"
288,1606b0e6_0,1068.235,start_play,"['pass', 'openplay']"
289,1606b0e6_0,1068.385,end_play,"['pass', 'openplay']"
364,1606b0e6_0,1070.325220341839,end,
365,1606b0e6_0,1071.617471255645,start,
290,1606b0e6_0,1072.675,start_play,"['pass', 'openplay']"
291,1606b0e6_0,1072.825,end_play,"['pass', 'openplay']"
367,1606b0e6_0,1074.117471255645,end,
368,1606b0e6_0,1074.9422116052842,start,
292,1606b0e6_0,1076.1999999999998,start_challenge,['opponent_dispossessed']
293,1606b0e6_0,1076.5,end_challenge,['opponent_dispossessed']
294,1606b0e6_0,1077.8799999999999,start_challenge,['fouled']
295,1606b0e6_0,1078.18,end_challenge,['fouled']
371,1606b0e6_0,1079.3108669560006,end,
372,1606b0e6_0,1116.8356289143458,start,
296,1606b0e6_0,1117.675,start_play,"['pass', 'freekick']"
297,1606b0e6_0,1117.825,end_play,"['pass', 'freekick']"
374,1606b0e6_0,1119.3356289143458,end,
375,1606b0e6_0,1121.7810225605529,start,
298,1606b0e6_0,1123.0349999999999,start_play,"['pass', 'openplay']"
299,1606b0e6_0,1123.185,end_play,"['pass', 'openplay']"
300,1606b0e6_0,1124.835,start_play,"['pass', 'openplay']"
301,1606b0e6_0,1124.9850000000001,end_play,"['pass', 'openplay']"
378,1606b0e6_0,1126.7320555994704,end,
379,1606b0e6_0,1127.2428499540788,start,
302,1606b0e6_0,1127.7949999999998,start_play,"['pass', 'openplay']"
303,1606b0e6_0,1127.945,end_play,"['pass', 'openplay']"
381,1606b0e6_0,1129.7428499540788,end,
382,1606b0e6_0,1130.3883865585049,start,
304,1606b0e6_0,1130.7549999999999,start_play,"['cross', 'openplay']"
305,1606b0e6_0,1130.905,end_play,"['cross', 'openplay']"
384,1606b0e6_0,1132.8883865585049,end,
385,1606b0e6_0,1142.4248656820675,start,
306,1606b0e6_0,1142.995,start_play,"['pass', 'openplay']"
307,1606b0e6_0,1143.145,end_play,"['pass', 'openplay']"
308,1606b0e6_0,1146.7549999999999,start_play,"['pass', 'openplay']"
309,1606b0e6_0,1146.905,end_play,"['pass', 'openplay']"
388,1606b0e6_0,1147.2499139431145,end,
389,1606b0e6_0,1149.941962709613,start,
310,1606b0e6_0,1151.355,start_play,"['pass', 'openplay']"
311,1606b0e6_0,1151.505,end_play,"['pass', 'openplay']"
391,1606b0e6_0,1152.441962709613,end,
392,1606b0e6_0,1153.1309839561209,start,
312,1606b0e6_0,1153.915,start_play,"['pass', 'openplay']"
313,1606b0e6_0,1154.065,end_play,"['pass', 'openplay']"
394,1606b0e6_0,1155.6309839561209,end,
395,1606b0e6_0,1162.6217704513444,start,
314,1606b0e6_0,1164.355,start_play,"['pass', 'openplay']"
315,1606b0e6_0,1164.505,end_play,"['pass', 'openplay']"
397,1606b0e6_0,1165.1217704513444,end,
398,1606b0e6_0,1167.175762230547,start,
316,1606b0e6_0,1168.315,start_play,"['pass', 'openplay']"
317,1606b0e6_0,1168.4650000000001,end_play,"['pass', 'openplay']"
318,1606b0e6_0,1171.355,start_play,"['pass', 'openplay']"
319,1606b0e6_0,1171.505,end_play,"['pass', 'openplay']"
401,1606b0e6_0,1171.922374580177,end,
402,1606b0e6_0,1171.9739974979254,start,
320,1606b0e6_0,1172.875,start_play,"['pass', 'openplay']"
321,1606b0e6_0,1173.025,end_play,"['pass', 'openplay']"
322,1606b0e6_0,1175.235,start_play,"['pass', 'openplay']"
323,1606b0e6_0,1175.385,end_play,"['pass', 'openplay']"
405,1606b0e6_0,1175.8788939993583,end,
406,1606b0e6_0,1177.1192860957076,start,
324,1606b0e6_0,1177.7949999999998,start_play,"['pass', 'openplay']"
325,1606b0e6_0,1177.945,end_play,"['pass', 'openplay']"
408,1606b0e6_0,1179.6192860957076,end,
409,1606b0e6_0,1194.9477235462411,start,
326,1606b0e6_0,1195.8,start_challenge,['fouled']
327,1606b0e6_0,1196.1000000000001,end_challenge,['fouled']
411,1606b0e6_0,1197.4477235462411,end,
412,1606b0e6_0,1207.1044720650773,start,
328,1606b0e6_0,1207.595,start_play,"['pass', 'openplay']"
329,1606b0e6_0,1207.7450000000001,end_play,"['pass', 'openplay']"
414,1606b0e6_0,1209.6044720650773,end,
415,1606b0e6_0,1212.0241261802032,start,
330,1606b0e6_0,1213.995,start_play,"['pass', 'openplay']"
331,1606b0e6_0,1214.145,end_play,"['pass', 'openplay']"
417,1606b0e6_0,1214.5241261802032,end,
418,1606b0e6_0,1216.4099800660465,start,
332,1606b0e6_0,1218.155,start_play,"['pass', 'openplay']"
333,1606b0e6_0,1218.305,end_play,"['pass', 'openplay']"
420,1606b0e6_0,1218.9099800660465,end,
421,1606b0e6_0,1219.0774644490798,start,
334,1606b0e6_0,1219.675,start_play,"['pass', 'openplay']"
335,1606b0e6_0,1219.825,end_play,"['pass', 'openplay']"
336,1606b0e6_0,1222.435,start_play,"['pass', 'openplay']"
337,1606b0e6_0,1222.585,end_play,"['pass', 'openplay']"
338,1606b0e6_0,1225.355,start_play,"['pass', 'openplay']"
339,1606b0e6_0,1225.505,end_play,"['pass', 'openplay']"
425,1606b0e6_0,1226.2344177963369,end,
426,1606b0e6_0,1227.776842799585,start,
340,1606b0e6_0,1228.115,start_play,"['pass', 'openplay']"
341,1606b0e6_0,1228.265,end_play,"['pass', 'openplay']"
428,1606b0e6_0,1230.276842799585,end,
429,1606b0e6_0,1230.7737421251422,start,
342,1606b0e6_0,1231.755,start_play,"['pass', 'openplay']"
343,1606b0e6_0,1231.9050000000002,end_play,"['pass', 'openplay']"
344,1606b0e6_0,1233.9550000000002,start_play,"['pass', 'openplay']"
345,1606b0e6_0,1234.1050000000002,end_play,"['pass', 'openplay']"
432,1606b0e6_0,1235.479885924235,end,
433,1606b0e6_0,1236.1328469598027,start,
346,1606b0e6_0,1237.155,start_play,"['pass', 'openplay']"
347,1606b0e6_0,1237.305,end_play,"['pass', 'openplay']"
435,1606b0e6_0,1238.6328469598027,end,
436,1606b0e6_0,1259.8512074501784,start,
348,1606b0e6_0,1260.635,start_throwin,['pass']
349,1606b0e6_0,1260.785,end_throwin,['pass']
350,1606b0e6_0,1262.395,start_play,"['pass', 'openplay']"
351,1606b0e6_0,1262.545,end_play,"['pass', 'openplay']"
439,1606b0e6_0,1263.9094671956605,end,
440,1606b0e6_0,1268.3669758057677,start,
352,1606b0e6_0,1269.7150000000001,start_play,"['pass', 'openplay']"
353,1606b0e6_0,1269.8650000000002,end_play,"['pass', 'openplay']"
442,1606b0e6_0,1270.8669758057677,end,
443,1606b0e6_0,1274.926734373258,start,
354,1606b0e6_0,1276.595,start_play,"['pass', 'openplay']"
355,1606b0e6_0,1276.7450000000001,end_play,"['pass', 'openplay']"
356,1606b0e6_0,1278.835,start_play,"['pass', 'openplay']"
357,1606b0e6_0,1278.9850000000001,end_play,"['pass', 'openplay']"
446,1606b0e6_0,1279.838117928468,end,
447,1606b0e6_0,1281.8154330629727,start,
358,1606b0e6_0,1282.2350000000001,start_play,"['pass', 'openplay']"
359,1606b0e6_0,1282.3850000000002,end_play,"['pass', 'openplay']"
449,1606b0e6_0,1284.3154330629727,end,
450,1606b0e6_0,1285.187236351584,start,
360,1606b0e6_0,1285.9550000000002,start_play,"['pass', 'openplay']"
361,1606b0e6_0,1286.1050000000002,end_play,"['pass', 'openplay']"
362,1606b0e6_0,1288.595,start_play,"['pass', 'openplay']"
363,1606b0e6_0,1288.7450000000001,end_play,"['pass', 'openplay']"
453,1606b0e6_0,1289.90377997465,end,
454,1606b0e6_0,1295.476604867555,start,
364,1606b0e6_0,1297.115,start_play,"['pass', 'openplay']"
365,1606b0e6_0,1297.265,end_play,"['pass', 'openplay']"
456,1606b0e6_0,1297.976604867555,end,
457,1606b0e6_0,1301.20240601901,start,
366,1606b0e6_0,1302.7949999999998,start_play,"['pass', 'openplay']"
367,1606b0e6_0,1302.945,end_play,"['pass', 'openplay']"
368,1606b0e6_0,1305.5149999999999,start_play,"['pass', 'openplay']"
369,1606b0e6_0,1305.665,end_play,"['pass', 'openplay']"
460,1606b0e6_0,1306.0886495725508,end,
461,1606b0e6_0,1309.708508263449,start,
370,1606b0e6_0,1310.9950000000001,start_play,"['pass', 'openplay']"
371,1606b0e6_0,1311.1450000000002,end_play,"['pass', 'openplay']"
463,1606b0e6_0,1312.208508263449,end,
464,1606b0e6_0,1312.4600529993902,start,
372,1606b0e6_0,1313.9550000000002,start_play,"['pass', 'openplay']"
373,1606b0e6_0,1314.1050000000002,end_play,"['pass', 'openplay']"
374,1606b0e6_0,1314.835,start_play,"['pass', 'openplay']"
375,1606b0e6_0,1314.9850000000001,end_play,"['pass', 'openplay']"
467,1606b0e6_0,1316.9857074791053,end,
468,1606b0e6_0,1348.9721781267974,start,
376,1606b0e6_0,1350.355,start_play,"['pass', 'openplay']"
377,1606b0e6_0,1350.505,end_play,"['pass', 'openplay']"
470,1606b0e6_0,1351.4721781267974,end,
471,1606b0e6_0,1351.6753262518514,start,
378,1606b0e6_0,1353.395,start_play,"['pass', 'openplay']"
379,1606b0e6_0,1353.545,end_play,"['pass', 'openplay']"
473,1606b0e6_0,1354.1753262518514,end,
474,1606b0e6_0,1364.4518696609464,start,
380,1606b0e6_0,1365.635,start_play,"['pass', 'openplay']"
381,1606b0e6_0,1365.785,end_play,"['pass', 'openplay']"
476,1606b0e6_0,1366.9518696609464,end,
477,1606b0e6_0,1370.6449677149476,start,
382,1606b0e6_0,1371.5149999999999,start_play,"['pass', 'openplay']"
383,1606b0e6_0,1371.665,end_play,"['pass', 'openplay']"
384,1606b0e6_0,1374.315,start_play,"['pass', 'openplay']"
385,1606b0e6_0,1374.4650000000001,end_play,"['pass', 'openplay']"
480,1606b0e6_0,1375.561284635745,end,
481,1606b0e6_0,1379.3221846588851,start,
386,1606b0e6_0,1380.3600000000001,start_challenge,['fouled']
387,1606b0e6_0,1380.6600000000003,end_challenge,['fouled']
483,1606b0e6_0,1381.8221846588851,end,
484,1606b0e6_0,1421.2195660631885,start,
388,1606b0e6_0,1421.555,start_play,"['pass', 'openplay']"
389,1606b0e6_0,1421.7050000000002,end_play,"['pass', 'openplay']"
486,1606b0e6_0,1423.7195660631885,end,
487,1606b0e6_0,1424.0187248734774,start,
390,1606b0e6_0,1425.675,start_play,"['pass', 'openplay']"
391,1606b0e6_0,1425.825,end_play,"['pass', 'openplay']"
489,1606b0e6_0,1426.5187248734774,end,
490,1606b0e6_0,1427.2972329452705,start,
392,1606b0e6_0,1428.1950000000002,start_play,"['pass', 'openplay']"
393,1606b0e6_0,1428.3450000000003,end_play,"['pass', 'openplay']"
492,1606b0e6_0,1429.7972329452705,end,
493,1606b0e6_0,1429.899592111251,start,
394,1606b0e6_0,1430.68,start_challenge,['ball_action_forced']
395,1606b0e6_0,1430.9800000000002,end_challenge,['ball_action_forced']
396,1606b0e6_0,1433.52,start_challenge,['possession_retained']
397,1606b0e6_0,1433.8200000000002,end_challenge,['possession_retained']
496,1606b0e6_0,1434.105106699092,end,
497,1606b0e6_0,1435.9193840922965,start,
398,1606b0e6_0,1436.5149999999999,start_play,"['pass', 'openplay']"
399,1606b0e6_0,1436.665,end_play,"['pass', 'openplay']"
400,1606b0e6_0,1438.4399999999998,start_challenge,['fouled']
401,1606b0e6_0,1438.74,end_challenge,['fouled']
500,1606b0e6_0,1439.8740205809872,end,
501,1606b0e6_0,1470.9018886200924,start,
402,1606b0e6_0,1472.2749999999999,start_play,"['pass', 'freekick']"
403,1606b0e6_0,1472.425,end_play,"['pass', 'freekick']"
503,1606b0e6_0,1473.4018886200924,end,
504,1606b0e6_0,1478.210139093041,start,
404,1606b0e6_0,1479.2350000000001,start_play,"['pass', 'openplay']"
405,1606b0e6_0,1479.3850000000002,end_play,"['pass', 'openplay']"
506,1606b0e6_0,1480.710139093041,end,
507,1606b0e6_0,1482.017707653642,start,
406,1606b0e6_0,1482.595,start_play,"['pass', 'openplay']"
407,1606b0e6_0,1482.7450000000001,end_play,"['pass', 'openplay']"
408,1606b0e6_0,1484.875,start_play,"['pass', 'openplay']"
409,1606b0e6_0,1485.025,end_play,"['pass', 'openplay']"
510,1606b0e6_0,1486.8615229700622,end,
511,1606b0e6_0,1489.6594168139263,start,
410,1606b0e6_0,1490.2749999999999,start_play,"['pass', 'openplay']"
411,1606b0e6_0,1490.425,end_play,"['pass', 'openplay']"
513,1606b0e6_0,1492.1594168139263,end,
514,1606b0e6_0,1503.188807004356,start,
412,1606b0e6_0,1503.9599999999998,start_challenge,['ball_action_forced']
413,1606b0e6_0,1504.26,end_challenge,['ball_action_forced']
516,1606b0e6_0,1505.688807004356,end,
517,1606b0e6_0,1507.5097458168525,start,
414,1606b0e6_0,1507.915,start_play,"['pass', 'openplay']"
415,1606b0e6_0,1508.065,end_play,"['pass', 'openplay']"
519,1606b0e6_0,1510.0097458168525,end,
520,1606b0e6_0,1511.3387300698594,start,
416,1606b0e6_0,1512.1950000000002,start_play,"['pass', 'openplay']"
417,1606b0e6_0,1512.3450000000003,end_play,"['pass', 'openplay']"
522,1606b0e6_0,1513.8387300698594,end,
523,1606b0e6_0,1519.6563630510932,start,
418,1606b0e6_0,1521.315,start_play,"['pass', 'openplay']"
419,1606b0e6_0,1521.4650000000001,end_play,"['pass', 'openplay']"
525,1606b0e6_0,1522.1563630510932,end,
526,1606b0e6_0,1523.6605300038311,start,
420,1606b0e6_0,1524.075,start_play,"['pass', 'openplay']"
421,1606b0e6_0,1524.2250000000001,end_play,"['pass', 'openplay']"
528,1606b0e6_0,1526.1605300038311,end,
529,1606b0e6_0,1532.4124548715097,start,
422,1606b0e6_0,1533.1950000000002,start_play,"['pass', 'openplay']"
423,1606b0e6_0,1533.3450000000003,end_play,"['pass', 'openplay']"
531,1606b0e6_0,1534.9124548715097,end,
532,1606b0e6_0,1537.0817007924118,start,
424,1606b0e6_0,1538.6750000000002,start_play,"['pass', 'openplay']"
425,1606b0e6_0,1538.8250000000003,end_play,"['pass', 'openplay']"
534,1606b0e6_0,1539.5817007924118,end,
535,1606b0e6_0,1544.812630361525,start,
426,1606b0e6_0,1546.4,start_challenge,['possession_retained']
427,1606b0e6_0,1546.7000000000003,end_challenge,['possession_retained']
537,1606b0e6_0,1547.312630361525,end,
538,1606b0e6_0,1548.3709412136825,start,
428,1606b0e6_0,1549.5149999999999,start_play,"['pass', 'openplay']"
429,1606b0e6_0,1549.665,end_play,"['pass', 'openplay']"
430,1606b0e6_0,1552.1950000000002,start_play,"['pass', 'openplay']"
431,1606b0e6_0,1552.3450000000003,end_play,"['pass', 'openplay']"
541,1606b0e6_0,1552.713626620693,end,
542,1606b0e6_0,1552.8276772573354,start,
432,1606b0e6_0,1553.755,start_play,"['pass', 'openplay']"
433,1606b0e6_0,1553.9050000000002,end_play,"['pass', 'openplay']"
544,1606b0e6_0,1555.3276772573354,end,
545,1606b0e6_0,1560.6119652968775,start,
434,1606b0e6_0,1561.84,start_challenge,['possession_retained']
435,1606b0e6_0,1562.14,end_challenge,['possession_retained']
436,1606b0e6_0,1563.1950000000002,start_play,"['pass', 'openplay']"
437,1606b0e6_0,1563.3450000000003,end_play,"['pass', 'openplay']"
438,1606b0e6_0,1566.115,start_play,"['pass', 'openplay']"
439,1606b0e6_0,1566.265,end_play,"['pass', 'openplay']"
549,1606b0e6_0,1567.3780782214203,end,
550,1606b0e6_0,1583.2419688007012,start,
440,1606b0e6_0,1584.7949999999998,start_throwin,['pass']
441,1606b0e6_0,1584.945,end_throwin,['pass']
552,1606b0e6_0,1585.7419688007012,end,
553,1606b0e6_0,1589.207533388979,start,
442,1606b0e6_0,1590.16,start_challenge,['possession_retained']
443,1606b0e6_0,1590.4600000000003,end_challenge,['possession_retained']
555,1606b0e6_0,1591.707533388979,end,
556,1606b0e6_0,1620.9185545300695,start,
444,1606b0e6_0,1621.4750000000001,start_play,"['cross', 'corner']"
445,1606b0e6_0,1621.6250000000002,end_play,"['cross', 'corner']"
558,1606b0e6_0,1623.4185545300695,end,
559,1606b0e6_0,1630.3698041551356,start,
446,1606b0e6_0,1632.1200000000001,start_challenge,['possession_retained']
447,1606b0e6_0,1632.4200000000003,end_challenge,['possession_retained']
561,1606b0e6_0,1632.8698041551356,end,
562,1606b0e6_0,1633.8439032857234,start,
448,1606b0e6_0,1634.48,start_challenge,['ball_action_forced']
449,1606b0e6_0,1634.7800000000002,end_challenge,['ball_action_forced']
564,1606b0e6_0,1636.3439032857234,end,
565,1606b0e6_0,1647.3545157807869,start,
450,1606b0e6_0,1649.155,start_play,"['pass', 'openplay']"
451,1606b0e6_0,1649.305,end_play,"['pass', 'openplay']"
567,1606b0e6_0,1649.8545157807869,end,
568,1606b0e6_0,1650.6622779409174,start,
452,1606b0e6_0,1651.395,start_play,"['pass', 'openplay']"
453,1606b0e6_0,1651.545,end_play,"['pass', 'openplay']"
570,1606b0e6_0,1653.1622779409174,end,
571,1606b0e6_0,1653.5633014947728,start,
454,1606b0e6_0,1654.9150000000002,start_play,"['pass', 'openplay']"
455,1606b0e6_0,1655.0650000000003,end_play,"['pass', 'openplay']"
573,1606b0e6_0,1656.0633014947728,end,
574,1606b0e6_0,1658.2112162301596,start,
456,1606b0e6_0,1659.2749999999999,start_play,"['pass', 'openplay']"
457,1606b0e6_0,1659.425,end_play,"['pass', 'openplay']"
576,1606b0e6_0,1660.7112162301596,end,
577,1606b0e6_0,1666.696241190884,start,
458,1606b0e6_0,1668.4750000000001,start_play,"['cross', 'openplay']"
459,1606b0e6_0,1668.6250000000002,end_play,"['cross', 'openplay']"
579,1606b0e6_0,1669.196241190884,end,
580,1606b0e6_0,1705.2396956771036,start,
460,1606b0e6_0,1706.4350000000002,start_play,"['cross', 'corner']"
461,1606b0e6_0,1706.5850000000003,end_play,"['cross', 'corner']"
582,1606b0e6_0,1707.7396956771036,end,
583,1606b0e6_0,1734.054541654345,start,
462,1606b0e6_0,1735.4750000000001,start_throwin,['cross']
463,1606b0e6_0,1735.6250000000002,end_throwin,['cross']
585,1606b0e6_0,1736.554541654345,end,
586,1606b0e6_0,1738.717777294416,start,
464,1606b0e6_0,1739.315,start_play,"['pass', 'openplay']"
465,1606b0e6_0,1739.4650000000001,end_play,"['pass', 'openplay']"
466,1606b0e6_0,1741.635,start_play,"['pass', 'openplay']"
467,1606b0e6_0,1741.785,end_play,"['pass', 'openplay']"
589,1606b0e6_0,1743.4279687021728,end,
590,1606b0e6_0,1747.266323557568,start,
468,1606b0e6_0,1747.68,start_challenge,['opponent_rounded']
469,1606b0e6_0,1747.9800000000002,end_challenge,['opponent_rounded']
470,1606b0e6_0,1750.1999999999998,start_challenge,['opponent_dispossessed']
471,1606b0e6_0,1750.5,end_challenge,['opponent_dispossessed']
593,1606b0e6_0,1750.8918181402516,end,
594,1606b0e6_0,1766.803609317225,start,
472,1606b0e6_0,1767.835,start_play,"['pass', 'freekick']"
473,1606b0e6_0,1767.9850000000001,end_play,"['pass', 'freekick']"
596,1606b0e6_0,1769.303609317225,end,
597,1606b0e6_0,1770.7652918435303,start,
474,1606b0e6_0,1771.1550000000002,start_play,"['pass', 'openplay']"
475,1606b0e6_0,1771.3050000000003,end_play,"['pass', 'openplay']"
476,1606b0e6_0,1773.315,start_play,"['pass', 'openplay']"
477,1606b0e6_0,1773.4650000000001,end_play,"['pass', 'openplay']"
600,1606b0e6_0,1774.527320636438,end,
601,1606b0e6_0,1774.6994089258565,start,
478,1606b0e6_0,1776.315,start_play,"['pass', 'openplay']"
479,1606b0e6_0,1776.4650000000001,end_play,"['pass', 'openplay']"
603,1606b0e6_0,1777.1994089258565,end,
604,1606b0e6_0,1778.2204997018516,start,
480,1606b0e6_0,1780.075,start_play,"['pass', 'openplay']"
481,1606b0e6_0,1780.2250000000001,end_play,"['pass', 'openplay']"
606,1606b0e6_0,1780.7204997018516,end,
607,1606b0e6_0,1785.3979303703056,start,
482,1606b0e6_0,1787.32,start_challenge,['opponent_dispossessed']
483,1606b0e6_0,1787.6200000000001,end_challenge,['opponent_dispossessed']
609,1606b0e6_0,1787.8979303703056,end,
610,1606b0e6_0,1789.0226163528223,start,
484,1606b0e6_0,1789.4350000000002,start_play,"['pass', 'openplay']"
485,1606b0e6_0,1789.5850000000003,end_play,"['pass', 'openplay']"
612,1606b0e6_0,1791.5226163528223,end,
613,1606b0e6_0,1802.5088581292048,start,
486,1606b0e6_0,1803.395,start_throwin,['pass']
487,1606b0e6_0,1803.545,end_throwin,['pass']
488,1606b0e6_0,1805.435,start_play,"['pass', 'openplay']"
489,1606b0e6_0,1805.585,end_play,"['pass', 'openplay']"
616,1606b0e6_0,1807.3435896109088,end,
617,1606b0e6_0,1820.408941179782,start,
490,1606b0e6_0,1821.955,start_throwin,['pass']
491,1606b0e6_0,1822.105,end_throwin,['pass']
619,1606b0e6_0,1822.908941179782,end,
620,1606b0e6_0,1824.6383896930645,start,
492,1606b0e6_0,1825.12,start_challenge,['ball_action_forced']
493,1606b0e6_0,1825.42,end_challenge,['ball_action_forced']
494,1606b0e6_0,1827.235,start_play,"['pass', 'openplay']"
495,1606b0e6_0,1827.385,end_play,"['pass', 'openplay']"
623,1606b0e6_0,1828.24930452999,end,
624,1606b0e6_0,1892.466986923818,start,
496,1606b0e6_0,1892.8799999999999,start_challenge,['fouled']
497,1606b0e6_0,1893.18,end_challenge,['fouled']
626,1606b0e6_0,1894.966986923818,end,
627,1606b0e6_0,1988.224870218123,start,
498,1606b0e6_0,1989.675,start_play,"['pass', 'freekick']"
499,1606b0e6_0,1989.825,end_play,"['pass', 'freekick']"
